Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","29/03/2025 19:07 UTC"
"Last updated:","8 October 2024"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024"
Origin:,"214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
"Country of asylum:","70,200,196,184,183,246,173,181,180,164,170,160,158,122,155,154,143,120,138,133,121,132,114,113,111,115,94,90,86,85,205,253,76,74,72,71,64,61,65,57,50,49,48,84,30,238,29,17,24,13,12,10,5,3"
Year,"Country of origin","Country of asylum","Refugees under UNHCR's mandate",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2015,Mauritania,Finland,6,0,0,0,0,0,0,,0
2015,Mauritania,France,5066,804,0,0,0,0,0,,0
2015,Mauritania,"United Kingdom of Great Britain and Northern Ireland",7,0,0,0,0,0,0,,0
2015,Mauritania,Germany,15,160,0,0,0,0,0,,0
2015,Mauritania,Greece,39,10,0,0,0,0,0,,0
2015,Mauritania,Croatia,5,0,0,0,0,0,0,,0
2015,Mauritania,Hungary,5,28,0,0,0,0,0,,0
2015,Mauritania,Iceland,5,0,0,0,0,0,0,,0
2015,Mauritania,Ireland,5,0,0,0,0,0,0,,0
2015,Mauritania,Italy,282,54,0,0,0,0,0,,0
2015,Mauritania,"Netherlands (Kingdom of the)",8,0,0,0,0,0,0,,0
2015,Mauritania,Portugal,5,0,0,0,0,0,0,,0
2015,Mauritania,Spain,0,15,0,0,0,0,0,,0
2015,Mauritania,Sweden,13,8,0,0,0,0,0,,0
2015,Mauritania,Switzerland,5,11,0,0,0,0,0,,0
2015,Mauritania,Türkiye,7,0,0,0,0,0,0,,0
2015,"North Macedonia",Austria,136,253,0,0,0,0,0,,0
2015,"North Macedonia",Belgium,101,57,0,0,0,0,0,,0
2015,"North Macedonia","Bosnia and Herzegovina",5,0,0,0,0,0,0,,0
2015,"North Macedonia",Denmark,5,11,0,0,0,0,0,,0
2015,"North Macedonia",Finland,5,14,0,0,0,0,0,,0
2015,"North Macedonia",France,323,182,0,0,0,0,0,,0
2015,"North Macedonia","United Kingdom of Great Britain and Northern Ireland",19,0,0,0,0,0,0,,0
2015,"North Macedonia",Germany,459,13627,0,0,0,0,0,,0
2015,"North Macedonia",Iceland,5,14,0,0,0,0,0,,0
2015,"North Macedonia",Italy,191,8,0,0,0,0,0,,0
2015,"North Macedonia",Liechtenstein,0,11,0,0,0,0,0,,0
2015,"North Macedonia",Luxembourg,0,32,0,0,0,0,0,,0
2015,"North Macedonia",Malta,5,5,0,0,0,0,0,,0
2015,"North Macedonia","Netherlands (Kingdom of the)",0,47,0,0,0,0,0,,0
2015,"North Macedonia",Spain,0,10,0,0,0,0,0,,0
2015,"North Macedonia","Serbia and Kosovo: S/RES/1244 (1999)",0,5,0,0,0,0,0,,0
2015,"North Macedonia",Sweden,72,158,0,0,0,0,0,,0
2015,"North Macedonia",Switzerland,184,77,0,0,0,0,0,,0
2015,"Rep. of Moldova",Austria,121,46,0,0,0,0,0,,0
2015,"Rep. of Moldova",Belgium,5,5,0,0,0,0,0,,0
2015,"Rep. of Moldova",Cyprus,18,0,0,0,0,0,0,,0
2015,"Rep. of Moldova",Czechia,25,6,0,0,0,0,0,,0
2015,"Rep. of Moldova",Finland,6,7,0,0,0,0,0,,0
2015,"Rep. of Moldova",France,347,26,0,0,0,0,0,,0
2015,"Rep. of Moldova","United Kingdom of Great Britain and Northern Ireland",21,0,0,0,0,0,0,,0
2015,"Rep. of Moldova",Germany,44,1825,0,0,0,0,0,,0
2015,"Rep. of Moldova",Greece,11,24,0,0,0,0,0,,0
2015,"Rep. of Moldova",Hungary,5,0,0,0,0,0,0,,0
2015,"Rep. of Moldova",Ireland,106,24,0,0,0,0,0,,0
2015,"Rep. of Moldova",Italy,106,25,0,0,0,0,0,,0
2015,"Rep. of Moldova","Netherlands (Kingdom of the)",5,6,0,0,0,0,0,,0
2015,"Rep. of Moldova",Norway,5,5,0,0,0,0,0,,0
2015,"Rep. of Moldova",Poland,5,5,0,0,0,0,0,,0
2015,"Rep. of Moldova",Romania,0,5,0,0,0,0,0,,0
2015,"Rep. of Moldova","Russian Federation",24,11,0,0,0,0,0,,0
2015,"Rep. of Moldova",Sweden,5,35,0,0,0,0,0,,0
2015,"Rep. of Moldova",Switzerland,14,6,0,0,0,0,0,,0
2015,"Rep. of Moldova",Ukraine,0,5,0,0,0,0,0,,0
2015,Maldives,"United Kingdom of Great Britain and Northern Ireland",18,18,0,0,0,0,0,,0
2015,Mexico,Belgium,0,5,0,0,0,0,0,,0
2015,Mexico,Finland,0,11,0,0,0,0,0,,0
2015,Mexico,France,16,10,0,0,0,0,0,,0
2015,Mexico,"United Kingdom of Great Britain and Northern Ireland",6,16,0,0,0,0,0,,0
2015,Mexico,Germany,20,10,0,0,0,0,0,,0
2015,Mexico,Italy,5,0,0,0,0,0,0,,0
2015,Mexico,Spain,11,30,0,0,0,0,0,,0
2015,Mexico,Sweden,0,6,0,0,0,0,0,,0
2015,Mali,Austria,12,33,0,0,0,0,0,,0
2015,Mali,Belgium,62,47,0,0,0,0,0,,0
2015,Mali,Bulgaria,5,37,0,0,0,0,0,,0
2015,Mali,Cyprus,0,5,0,0,0,0,0,,0
2015,Mali,Finland,6,5,0,0,0,0,0,,0
2015,Mali,France,4050,1124,0,0,0,0,0,,0
2015,Mali,"United Kingdom of Great Britain and Northern Ireland",18,18,0,0,0,0,0,,0
2015,Mali,Germany,49,1038,0,0,0,0,0,,0
2015,Mali,Greece,11,6,0,0,0,0,0,,0
2015,Mali,Hungary,5,47,0,0,0,0,0,,0
2015,Mali,Ireland,9,0,0,0,0,0,0,,0
2015,Mali,Italy,8334,3903,0,0,0,0,0,,0
2015,Mali,Luxembourg,0,5,0,0,0,0,0,,0
2015,Mali,Malta,16,14,0,0,0,0,0,,0
2015,Mali,"Netherlands (Kingdom of the)",19,10,0,0,0,0,0,,0
2015,Mali,Norway,8,5,0,0,0,0,0,,0
2015,Mali,Portugal,8,0,0,0,0,0,0,,0
2015,Mali,Spain,0,1825,0,0,0,0,0,,0
2015,Mali,Slovakia,5,0,0,0,0,0,0,,0
2015,Mali,Sweden,23,18,0,0,0,0,0,,0
2015,Mali,Switzerland,18,60,0,0,0,0,0,,0
2015,Mali,Türkiye,0,25,0,0,0,0,0,,0
2015,Mali,Ukraine,0,6,0,0,0,0,0,,0
2015,Malaysia,France,7,0,0,0,0,0,0,,0
2015,Malaysia,"United Kingdom of Great Britain and Northern Ireland",88,48,0,0,0,0,0,,0
2015,Malaysia,Germany,6,0,0,0,0,0,0,,0
2015,Malaysia,Ireland,5,5,0,0,0,0,0,,0
2015,Malaysia,"Netherlands (Kingdom of the)",7,0,0,0,0,0,0,,0
2015,Malaysia,Sweden,0,5,0,0,0,0,0,,0
2015,Malaysia,Switzerland,5,0,0,0,0,0,0,,0
2015,Malawi,Finland,5,0,0,0,0,0,0,,0
2015,Malawi,France,0,5,0,0,0,0,0,,0
2015,Malawi,"United Kingdom of Great Britain and Northern Ireland",286,119,0,0,0,0,0,,0
2015,Malawi,Germany,5,0,0,0,0,0,0,,0
2015,Malawi,Ireland,38,165,0,0,0,0,0,,0
2015,Malawi,Italy,5,0,0,0,0,0,0,,0
2015,Malawi,"Netherlands (Kingdom of the)",5,0,0,0,0,0,0,,0
2015,Malawi,Norway,5,0,0,0,0,0,0,,0
2015,Montenegro,Austria,16,11,0,0,0,0,0,,0
2015,Montenegro,Belgium,0,5,0,0,0,0,0,,0
2015,Montenegro,France,79,92,0,0,0,0,0,,0
2015,Montenegro,Germany,237,2717,0,0,0,0,0,,0
2015,Montenegro,Ireland,6,0,0,0,0,0,0,,0
2015,Montenegro,Italy,61,19,0,0,0,0,0,,0
2015,Montenegro,Luxembourg,14,46,0,0,0,0,0,,0
2015,Montenegro,"Netherlands (Kingdom of the)",0,8,0,0,0,0,0,,0
2015,Montenegro,Norway,5,0,0,0,0,0,0,,0
2015,Montenegro,Sweden,62,40,0,0,0,0,0,,0
2015,Montenegro,Switzerland,43,12,0,0,0,0,0,,0
2015,Mongolia,Austria,200,340,0,0,0,0,0,,0
2015,Mongolia,Belgium,0,14,0,0,0,0,0,,0
2015,Mongolia,Czechia,5,5,0,0,0,0,0,,0
2015,Mongolia,France,384,131,0,0,0,0,0,,0
2015,Mongolia,"United Kingdom of Great Britain and Northern Ireland",77,28,0,0,0,0,0,,0
2015,Mongolia,Germany,36,701,0,0,0,0,0,,0
2015,Mongolia,Ireland,5,0,0,0,0,0,0,,0
2015,Mongolia,Italy,6,0,0,0,0,0,0,,0
2015,Mongolia,"Netherlands (Kingdom of the)",46,81,0,0,0,0,0,,0
2015,Mongolia,Norway,0,5,0,0,0,0,0,,0
2015,Mongolia,Poland,19,5,0,0,0,0,0,,0
2015,Mongolia,Spain,0,5,0,0,0,0,0,,0
2015,Mongolia,Sweden,283,1208,0,0,0,0,0,,0
2015,Mongolia,Switzerland,86,86,0,0,0,0,0,,0
2015,Mongolia,Türkiye,0,65,0,0,0,0,0,,0
2015,Morocco,Austria,23,605,0,0,0,0,0,,0
2015,Morocco,Belgium,61,88,0,0,0,0,0,,0
2015,Morocco,Bulgaria,0,13,0,0,0,0,0,,0
2015,Morocco,Czechia,5,0,0,0,0,0,0,,0
2015,Morocco,Denmark,8,14,0,0,0,0,0,,0
2015,Morocco,Finland,19,44,0,0,0,0,0,,0
2015,Morocco,France,254,388,0,0,0,0,0,,0
2015,Morocco,"United Kingdom of Great Britain and Northern Ireland",134,65,0,0,0,0,0,,0
2015,Morocco,Georgia,0,5,0,0,0,0,0,,0
2015,Morocco,Germany,161,2441,0,0,0,0,0,,0
2015,Morocco,Greece,42,57,0,0,0,0,0,,0
2015,Morocco,Hungary,0,24,0,0,0,0,0,,0
2015,Morocco,Iceland,0,6,0,0,0,0,0,,0
2015,Morocco,Ireland,10,0,0,0,0,0,0,,0
2015,Morocco,Italy,346,388,0,0,0,0,0,,0
2015,Morocco,Luxembourg,0,14,0,0,0,0,0,,0
2015,Morocco,Montenegro,0,5,0,0,0,0,0,,0
2015,Morocco,Malta,21,0,0,0,0,0,0,,0
2015,Morocco,"Netherlands (Kingdom of the)",22,55,0,0,0,0,0,,0
2015,Morocco,Norway,31,46,0,0,0,0,0,,0
2015,Morocco,Portugal,7,5,0,0,0,0,0,,0
2015,Morocco,Spain,51,115,0,0,0,0,0,,0
2015,Morocco,Sweden,170,609,0,0,0,0,0,,0
2015,Morocco,Switzerland,38,105,0,0,0,0,0,,0
2015,Morocco,Türkiye,32,64,0,0,0,0,0,,0
2015,Mozambique,France,10,5,0,0,0,0,0,,0
2015,Mozambique,"United Kingdom of Great Britain and Northern Ireland",5,5,0,0,0,0,0,,0
2015,Mozambique,Germany,12,0,0,0,0,0,0,,0
2015,Mozambique,Ireland,7,0,0,0,0,0,0,,0
2015,Mauritius,France,10,13,0,0,0,0,0,,0
2015,Mauritius,"United Kingdom of Great Britain and Northern Ireland",35,57,0,0,0,0,0,,0
2015,Mauritius,Germany,5,0,0,0,0,0,0,,0
2015,Mauritius,Ireland,6,49,0,0,0,0,0,,0
2015,Mauritius,Italy,5,0,0,0,0,0,0,,0
2015,Myanmar,Austria,34,16,0,0,0,0,0,,0
2015,Myanmar,Belgium,10,8,0,0,0,0,0,,0
2015,Myanmar,Bulgaria,0,19,0,0,0,0,0,,0
2015,Myanmar,Czechia,160,0,0,0,0,0,0,,0
2015,Myanmar,Denmark,54,9,0,0,0,0,0,,0
2015,Myanmar,Finland,27,5,0,0,0,0,0,,0
2015,Myanmar,France,311,51,0,0,0,0,0,,0
2015,Myanmar,"United Kingdom of Great Britain and Northern Ireland",942,159,0,0,0,0,0,,0
2015,Myanmar,Germany,708,170,0,0,0,0,0,,0
2015,Myanmar,Greece,13,13,0,0,0,0,0,,0
2015,Myanmar,Hungary,5,25,0,0,0,0,0,,0
2015,Myanmar,Ireland,13,5,0,0,0,0,0,,0
2015,Myanmar,Italy,31,5,0,0,0,0,0,,0
2015,Myanmar,"Netherlands (Kingdom of the)",878,11,0,0,0,0,0,,0
2015,Myanmar,Norway,148,12,0,0,0,0,0,,0
2015,Myanmar,Romania,43,0,0,0,0,0,0,,0
2015,Myanmar,Spain,0,5,0,0,0,0,0,,0
2015,Myanmar,Sweden,26,9,0,0,0,0,0,,0
2015,Myanmar,Switzerland,53,7,0,0,0,0,0,,0
2015,Myanmar,Türkiye,0,19,0,0,0,0,0,,0
2015,Myanmar,Ukraine,0,10,0,0,0,0,0,,0
2015,Namibia,"United Kingdom of Great Britain and Northern Ireland",14,29,0,0,0,0,0,,0
2015,Namibia,Italy,5,0,0,0,0,0,0,,0
2015,Namibia,"Netherlands (Kingdom of the)",5,0,0,0,0,0,0,,0
2015,Nepal,Austria,47,85,0,0,0,0,0,,0
2015,Nepal,Belgium,13,37,0,0,0,0,0,,0
2015,Nepal,Cyprus,0,11,0,0,0,0,0,,0
2015,Nepal,Denmark,7,5,0,0,0,0,0,,0
2015,Nepal,Finland,5,21,0,0,0,0,0,,0
2015,Nepal,France,119,105,0,0,0,0,0,,0
2015,Nepal,"United Kingdom of Great Britain and Northern Ireland",110,67,0,0,0,0,0,,0
2015,Nepal,Germany,45,40,0,0,0,0,0,,0
2015,Nepal,Hungary,9,9,0,0,0,0,0,,0
2015,Nepal,Ireland,0,21,0,0,0,0,0,,0
2015,Nepal,Italy,56,12,0,0,0,0,0,,0
2015,Nepal,Malta,0,5,0,0,0,0,0,,0
2015,Nepal,"Netherlands (Kingdom of the)",416,18,0,0,0,0,0,,0
2015,Nepal,Norway,13,30,0,0,0,0,0,,0
2015,Nepal,Poland,7,0,0,0,0,0,0,,0
2015,Nepal,Spain,6,0,0,0,0,0,0,,0
2015,Nepal,Sweden,19,70,0,0,0,0,0,,0
2015,Nepal,Switzerland,18,17,0,0,0,0,0,,0
2015,Nepal,Türkiye,0,9,0,0,0,0,0,,0
2015,Nepal,Ukraine,0,18,0,0,0,0,0,,0
2015,"Netherlands (Kingdom of the)",Germany,12,5,0,0,0,0,0,,0
2015,"Netherlands (Kingdom of the)",Sweden,0,5,0,0,0,0,0,,0
2015,Niger,Austria,0,15,0,0,0,0,0,,0
2015,Niger,Belgium,83,71,0,0,0,0,0,,0
2015,Niger,France,52,59,0,0,0,0,0,,0
2015,Niger,"United Kingdom of Great Britain and Northern Ireland",7,0,0,0,0,0,0,,0
2015,Niger,Germany,45,233,0,0,0,0,0,,0
2015,Niger,Hungary,0,6,0,0,0,0,0,,0
2015,Niger,Ireland,5,0,0,0,0,0,0,,0
2015,Niger,Italy,326,99,0,0,0,0,0,,0
2015,Niger,"Netherlands (Kingdom of the)",16,0,0,0,0,0,0,,0
2015,Niger,Norway,180,0,0,0,0,0,0,,0
2015,Niger,Spain,0,5,0,0,0,0,0,,0
2015,Niger,Sweden,0,5,0,0,0,0,0,,0
2015,Niger,Switzerland,10,10,0,0,0,0,0,,0
2015,Nicaragua,Italy,7,10,0,0,0,0,0,,0
2015,Nicaragua,Spain,11,10,0,0,0,0,0,,0
2015,Nicaragua,Sweden,6,19,0,0,0,0,0,,0
2015,Nicaragua,Switzerland,0,5,0,0,0,0,0,,0
2015,Nigeria,Austria,393,1638,0,0,0,0,0,,0
2015,Nigeria,Belgium,37,65,0,0,0,0,0,,0
2015,Nigeria,Bulgaria,0,15,0,0,0,0,0,,0
2015,Nigeria,Cyprus,8,20,0,0,0,0,0,,0
2015,Nigeria,Czechia,13,9,0,0,0,0,0,,0
2015,Nigeria,Denmark,14,27,0,0,0,0,0,,0
2015,Nigeria,Finland,165,99,0,0,0,0,0,,0
2015,Nigeria,France,1250,1922,0,0,0,0,0,,0
2015,Nigeria,"United Kingdom of Great Britain and Northern Ireland",1679,1488,0,0,0,0,0,,0
2015,Nigeria,Georgia,0,27,0,0,0,0,0,,0
2015,Nigeria,Germany,981,9996,0,0,0,0,0,,0
2015,Nigeria,Greece,231,232,0,0,0,0,0,,0
2015,Nigeria,Croatia,10,0,0,0,0,0,0,,0
2015,Nigeria,Hungary,39,206,0,0,0,0,0,,0
2015,Nigeria,Iceland,0,5,0,0,0,0,0,,0
2015,Nigeria,Ireland,438,507,0,0,0,0,0,,0
2015,Nigeria,Italy,9931,13678,0,0,0,0,0,,0
2015,Nigeria,Lithuania,5,0,0,0,0,0,0,,0
2015,Nigeria,Luxembourg,6,49,0,0,0,0,0,,0
2015,Nigeria,Malta,47,12,0,0,0,0,0,,0
2015,Nigeria,"Netherlands (Kingdom of the)",299,133,0,0,0,0,0,,0
2015,Nigeria,Norway,0,33,0,0,0,0,0,,0
2015,Nigeria,Poland,9,5,0,0,0,0,0,,0
2015,Nigeria,Portugal,25,5,0,0,0,0,0,,0
2015,Nigeria,Romania,6,5,0,0,0,0,0,,0
2015,Nigeria,"Russian Federation",5,0,0,0,0,0,0,,0
2015,Nigeria,Spain,13,445,0,0,0,0,0,,0
2015,Nigeria,"Serbia and Kosovo: S/RES/1244 (1999)",0,10,0,0,0,0,0,,0
2015,Nigeria,Slovenia,0,5,0,0,0,0,0,,0
2015,Nigeria,Sweden,398,510,0,0,0,0,0,,0
2015,Nigeria,Switzerland,179,321,0,0,0,0,0,,0
2015,Nigeria,Türkiye,8,114,0,0,0,0,0,,0
2015,Nigeria,Ukraine,5,82,0,0,0,0,0,,0
2015,Norway,"United Kingdom of Great Britain and Northern Ireland",5,0,0,0,0,0,0,,0
2015,Norway,Sweden,5,0,0,0,0,0,0,,0
2015,"New Zealand",Germany,8,0,0,0,0,0,0,,0
2015,Oman,"United Kingdom of Great Britain and Northern Ireland",8,6,0,0,0,0,0,,0
2015,Oman,Germany,5,5,0,0,0,0,0,,0
2015,Pakistan,Austria,203,1899,0,0,0,0,0,,0
2015,Pakistan,Azerbaijan,18,0,0,0,0,0,0,,0
2015,Pakistan,Belgium,188,168,0,0,0,0,0,,0
2015,Pakistan,Belarus,0,5,0,0,0,0,0,,0
2015,Pakistan,Bulgaria,7,349,0,0,0,0,0,,0
2015,Pakistan,Cyprus,17,52,0,0,0,0,0,,0
2015,Pakistan,Czechia,20,5,0,0,0,0,0,,0
2015,Pakistan,Denmark,60,18,0,0,0,0,0,,0
2015,Pakistan,Finland,45,49,0,0,0,0,0,,0
2015,Pakistan,France,961,2141,0,0,0,0,0,,0
2015,Pakistan,"United Kingdom of Great Britain and Northern Ireland",6319,3071,0,0,0,0,0,,0
2015,Pakistan,Georgia,0,13,0,0,0,0,0,,0
2015,Pakistan,Germany,4702,14966,0,0,0,0,0,,0
2015,Pakistan,Greece,522,1060,0,0,0,0,0,,0
2015,Pakistan,Croatia,5,0,0,0,0,0,0,,0
2015,Pakistan,Hungary,47,3630,0,0,0,0,0,,0
2015,Pakistan,Iceland,0,5,0,0,0,0,0,,0
2015,Pakistan,Ireland,167,1329,0,0,0,0,0,,0
2015,Pakistan,Italy,9202,8328,0,0,0,0,0,,0
2015,Pakistan,Lithuania,5,0,0,0,0,0,0,,0
2015,Pakistan,Luxembourg,0,5,0,0,0,0,0,,0
2015,Pakistan,Latvia,5,6,0,0,0,0,0,,0
2015,Pakistan,Malta,48,5,0,0,0,0,0,,0
2015,Pakistan,"Netherlands (Kingdom of the)",390,94,0,0,0,0,0,,0
2015,Pakistan,Norway,90,288,0,0,0,0,0,,0
2015,Pakistan,Poland,14,27,0,0,0,0,0,,0
2015,Pakistan,Portugal,31,61,0,0,0,0,0,,0
2015,Pakistan,Romania,34,30,0,0,0,0,0,,0
2015,Pakistan,"Russian Federation",5,10,0,0,0,0,0,,0
2015,Pakistan,Spain,287,130,0,0,0,0,0,,0
2015,Pakistan,"Serbia and Kosovo: S/RES/1244 (1999)",0,7,0,0,0,0,0,,0
2015,Pakistan,Slovakia,5,0,0,0,0,0,0,,0
2015,Pakistan,Slovenia,0,18,0,0,0,0,0,,0
2015,Pakistan,Sweden,322,630,0,0,0,0,0,,0
2015,Pakistan,Switzerland,112,233,0,0,0,0,0,,0
2015,Pakistan,Türkiye,41,1973,0,0,0,0,0,,0
2015,Pakistan,Ukraine,9,195,0,0,0,0,0,,0
2015,Panama,Spain,0,5,0,0,0,0,0,,0
2015,Paraguay,France,5,0,0,0,0,0,0,,0
2015,Paraguay,Germany,0,5,0,0,0,0,0,,0
2015,Paraguay,Switzerland,5,0,0,0,0,0,0,,0
2015,Peru,Belgium,5,0,0,0,0,0,0,,0
2015,Peru,France,290,55,0,0,0,0,0,,0
2015,Peru,Germany,42,8,0,0,0,0,0,,0
2015,Peru,Italy,44,18,0,0,0,0,0,,0
2015,Peru,Luxembourg,5,0,0,0,0,0,0,,0
2015,Peru,"Netherlands (Kingdom of the)",10,0,0,0,0,0,0,,0
2015,Peru,Norway,8,0,0,0,0,0,0,,0
2015,Peru,Spain,0,10,0,0,0,0,0,,0
2015,Peru,Sweden,15,5,0,0,0,0,0,,0
2015,Peru,Switzerland,9,0,0,0,0,0,0,,0
2015,Philippines,Austria,7,7,0,0,0,0,0,,0
2015,Philippines,Cyprus,8,22,0,0,0,0,0,,0
2015,Philippines,Finland,0,5,0,0,0,0,0,,0
2015,Philippines,"United Kingdom of Great Britain and Northern Ireland",6,57,0,0,0,0,0,,0
2015,Philippines,Germany,28,26,0,0,0,0,0,,0
2015,Philippines,Greece,7,5,0,0,0,0,0,,0
2015,Philippines,Italy,6,52,0,0,0,0,0,,0
2015,Philippines,"Netherlands (Kingdom of the)",9,0,0,0,0,0,0,,0
2015,Philippines,Norway,0,6,0,0,0,0,0,,0
2015,Philippines,Sweden,15,24,0,0,0,0,0,,0
2015,Philippines,Switzerland,6,5,0,0,0,0,0,,0
2015,Philippines,Türkiye,0,8,0,0,0,0,0,,0
2015,Poland,Belgium,167,0,0,0,0,0,0,,0
2015,Poland,France,144,0,0,0,0,0,0,,0
2015,Poland,"United Kingdom of Great Britain and Northern Ireland",5,21,0,0,0,0,0,,0
2015,Poland,Germany,703,27,0,0,0,0,0,,0
2015,Poland,Ireland,50,0,0,0,0,0,0,,0
2015,Poland,Sweden,5,0,0,0,0,0,0,,0
2015,Poland,Switzerland,5,0,0,0,0,0,0,,0
2015,Portugal,"United Kingdom of Great Britain and Northern Ireland",0,5,0,0,0,0,0,,0
2015,Portugal,Germany,5,5,0,0,0,0,0,,0
2015,Portugal,Switzerland,5,0,0,0,0,0,0,,0
2015,Qatar,"United Kingdom of Great Britain and Northern Ireland",5,0,0,0,0,0,0,,0
2015,Romania,Austria,20,31,0,0,0,0,0,,0
2015,Romania,Belgium,41,0,0,0,0,0,0,,0
2015,Romania,Czechia,81,0,0,0,0,0,0,,0
2015,Romania,Finland,0,5,0,0,0,0,0,,0
2015,Romania,France,156,7,0,0,0,0,0,,0
2015,Romania,"United Kingdom of Great Britain and Northern Ireland",12,6,0,0,0,0,0,,0
2015,Romania,Germany,170,14,0,0,0,0,0,,0
2015,Romania,Hungary,34,0,0,0,0,0,0,,0
2015,Romania,Ireland,323,0,0,0,0,0,0,,0
2015,Romania,Italy,5,0,0,0,0,0,0,,0
2015,Romania,"Netherlands (Kingdom of the)",7,0,0,0,0,0,0,,0
2015,Romania,Norway,7,5,0,0,0,0,0,,0
2015,Romania,Spain,5,0,0,0,0,0,0,,0
2015,Romania,Sweden,70,5,0,0,0,0,0,,0
2015,Romania,Switzerland,22,5,0,0,0,0,0,,0
2015,Romania,Türkiye,0,5,0,0,0,0,0,,0
2015,"South Africa",Austria,5,5,0,0,0,0,0,,0
2015,"South Africa",Belgium,5,0,0,0,0,0,0,,0
2015,"South Africa",Czechia,5,0,0,0,0,0,0,,0
2015,"South Africa",France,30,6,0,0,0,0,0,,0
2015,"South Africa","United Kingdom of Great Britain and Northern Ireland",150,75,0,0,0,0,0,,0
2015,"South Africa",Germany,24,19,0,0,0,0,0,,0
2015,"South Africa",Ireland,47,118,0,0,0,0,0,,0
2015,"South Africa","Netherlands (Kingdom of the)",5,10,0,0,0,0,0,,0
2015,"South Africa",Sweden,0,11,0,0,0,0,0,,0
2015,"South Africa",Switzerland,12,0,0,0,0,0,0,,0
2015,"Russian Federation",Austria,15526,2765,0,0,0,0,0,,0
2015,"Russian Federation",Azerbaijan,539,46,5,0,0,0,0,,0
2015,"Russian Federation",Belgium,2733,541,0,0,0,0,0,,0
2015,"Russian Federation",Bulgaria,0,12,0,0,0,0,0,,0
2015,"Russian Federation",Cyprus,64,25,0,0,0,0,0,,0
2015,"Russian Federation",Czechia,319,27,0,0,0,0,0,,0
2015,"Russian Federation",Denmark,1026,107,0,0,0,0,0,,0
2015,"Russian Federation",Estonia,16,7,0,0,0,0,0,,0
2015,"Russian Federation",Finland,772,134,0,0,0,0,0,,0
2015,"Russian Federation",France,14195,3369,0,0,0,0,0,,0
2015,"Russian Federation","United Kingdom of Great Britain and Northern Ireland",541,141,0,0,0,0,0,,0
2015,"Russian Federation",Georgia,255,12,0,0,0,0,0,,0
2015,"Russian Federation",Germany,4856,12725,0,0,0,0,0,,0
2015,"Russian Federation",Greece,12,22,0,0,0,0,0,,0
2015,"Russian Federation",Croatia,13,0,0,0,0,0,0,,0
2015,"Russian Federation",Hungary,36,0,0,0,0,0,0,,0
2015,"Russian Federation",Iceland,9,0,0,0,0,0,0,,0
2015,"Russian Federation",Ireland,170,17,0,0,0,0,0,,0
2015,"Russian Federation",Italy,200,42,0,0,0,0,0,,0
2015,"Russian Federation",Lithuania,624,14,0,0,0,0,0,,0
2015,"Russian Federation",Luxembourg,34,22,0,0,0,0,0,,0
2015,"Russian Federation",Latvia,14,10,0,0,0,0,0,,0
2015,"Russian Federation","Rep. of Moldova",8,0,0,0,0,0,0,,0
2015,"Russian Federation",Malta,12,0,0,0,0,0,0,,0
2015,"Russian Federation","Netherlands (Kingdom of the)",465,76,0,0,0,0,0,,0
2015,"Russian Federation",Norway,1851,70,0,0,0,0,0,,0
2015,"Russian Federation",Poland,12304,1948,0,0,0,0,0,,0
2015,"Russian Federation",Portugal,23,11,0,0,0,0,0,,0
2015,"Russian Federation",Romania,5,0,0,0,0,0,0,,0
2015,"Russian Federation",Spain,146,110,0,0,0,0,0,,0
2015,"Russian Federation","Serbia and Kosovo: S/RES/1244 (1999)",0,5,0,0,0,0,0,,0
2015,"Russian Federation",Slovenia,13,5,0,0,0,0,0,,0
2015,"Russian Federation",Sweden,2003,825,0,0,0,0,0,,0
2015,"Russian Federation",Switzerland,710,146,0,0,0,0,0,,0
2015,"Russian Federation",Türkiye,5,0,0,0,0,0,0,,0
